File,LineNumber,src
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,130,"                        addMessage(message, location);"
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,156,        try {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,157,            asyncWriteTask.wakeup();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,158,        } catch (InterruptedException e) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,159,            throw new InterruptedIOException();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,236,        if (data == null) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,50,"    private Map<SubscriptionKey, MessageId> ackedLastAckLocations = new HashMap<SubscriptionKey, MessageId>();"
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,51,
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,161,
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,162,        }
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,163,        try {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,164,            asyncWriteTask.wakeup();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,165,        } catch (InterruptedException e) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,166,            throw new InterruptedIOException();
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,448,"            LOG.info(""Kaha Store using data directory "" + directory);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,451,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,504,            System.getProperties().remove(getPropertyKey());
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,513,        // Is replaceAll() needed? Should test without it.
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,115,
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,821,    }
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,56,    private static final Log LOG = LogFactory.getLog(KahaPersistenceAdapter.class);
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,90,        Store store = getStateStore();
activemq-core/src/main/java/org/apache/activemq/util/BitArrayBin.java,46,            list.add(new BitArray());
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,47,        BrokerFactoryBean brokerFactory = new BrokerFactoryBean(new ClassPathResource(getMasterXml()));
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,48,        brokerFactory.afterPropertiesSet();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,49,        master = brokerFactory.getBroker();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,50,        brokerFactory = new BrokerFactoryBean(new ClassPathResource(getSlaveXml()));
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,51,        brokerFactory.afterPropertiesSet();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,52,        slave = brokerFactory.getBroker();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,53,        master.start();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,54,        slave.start();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,41,        messageCount = 10000;
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,153,
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,164,"        LOG.info(""AMQStore starting using directory: "" + directory);"
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,165,        this.directory.mkdirs();
activemq-core/src/main/java/org/apache/activemq/thread/TaskRunnerFactory.java,79,"        ThreadPoolExecutor rc = new ThreadPoolExecutor(1, Integer.MAX_VALUE, 10, TimeUnit.SECONDS, new SynchronousQueue<Runnable>(), new ThreadFactory() {"
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,397,                    if (configuration.isDuplex() || createdByDuplex) {
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,572,                        if (!message.isResponseRequired()) {
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,28,    private static final class SchedulerTimerTask extends TimerTask {
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,29,  private final Runnable task;
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,30,
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,31,  private SchedulerTimerTask(Runnable task) {
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,32,   this.task = task;
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,33,  }
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,34,
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,35,  public void run() {
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,36,   task.run();
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,37,  }
activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java,38, }
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,37,
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,65,"                LOG.debug(""""+(now-lastRunTime)+"" ms elapsed since last read check."");"
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,83,"            LOG.trace(""A send is in progress"");"
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,88,"            LOG.trace(""No message sent since last write check, sending a KeepAliveInfo"");"
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,89,            // TODO: use a thread pool for this..
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,90,"            Thread thread = new Thread(""ActiveMQ: Activity Generator: ""+next.getRemoteAddress()) {"
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,98,            };
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,99,            thread.setDaemon(true);
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,100,            thread.start();
