File,LineNumber,src
src/test/org/apache/lucene/analysis/BaseTokenStreamTestCase.java,114,"      ts.clearAttributes(); // extra safety to enforce, that the state is not preserved"
src/java/org/apache/lucene/search/payloads/PayloadTermQuery.java,43," * {@link org.apache.lucene.search.Similarity#scorePayload(String, byte[],int,int)}"
contrib/analyzers/common/src/java/org/apache/lucene/analysis/shingle/ShingleMatrixFilter.java,834,          return s != 0 && columnRowCounters[s - 1] < (columns.get(s - 1)).getRows().size();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,28,import org.apache.lucene.analysis.BaseTokenStreamTestCase;
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,29,import org.apache.lucene.analysis.CachingTokenFilter;
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,30,import org.apache.lucene.analysis.Token;
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,31,import org.apache.lucene.analysis.TokenStream;
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,45,"    super(name, new HashSet(Arrays.asList(new String[]{"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,46,"      ""testBehavingAsShingleFilter"", ""testMatrix"""
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,47,    })));
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,49,
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,469,
contrib/analyzers/common/src/test/org/apache/lucene/analysis/shingle/TestShingleMatrixFilter.java,470,    assertTrue(ts.incrementToken());
src/java/org/apache/lucene/search/Scorer.java,90,    return doc == NO_MORE_DOCS;
src/test/org/apache/lucene/search/TestBoolean2.java,161,"        q1 = randBoolQuery(new Random(rnd.nextLong()), level, field, vals, null);"
src/test/org/apache/lucene/search/TestBoolean2.java,202,"  public static BooleanQuery randBoolQuery(Random rnd, int level, String field, String[] vals, Callback cb) {"
src/test/org/apache/lucene/search/TestBoolean2.java,210,"      if (qType < 7) q = new TermQuery(new Term(field, vals[rnd.nextInt(vals.length)]));"
src/test/org/apache/lucene/search/TestBoolean2.java,211,"      else q = randBoolQuery(rnd, level-1, field, vals, cb);"
src/test/org/apache/lucene/search/TestBoolean2.java,215,      if (r<2) occur=BooleanClause.Occur.MUST_NOT;
src/test/org/apache/lucene/search/TestBoolean2.java,216,      else if (r<5) occur=BooleanClause.Occur.MUST;
src/test/org/apache/lucene/search/TestBoolean2.java,217,      else occur=BooleanClause.Occur.SHOULD;
src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,321,"        BooleanQuery q1 = TestBoolean2.randBoolQuery(new Random(seed), lev, field, vals, null);"
src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,323,"        BooleanQuery q2 = TestBoolean2.randBoolQuery(new Random(seed), lev, field, vals, null);"
src/java/org/apache/lucene/index/DirectoryReader.java,772,  /**
src/java/org/apache/lucene/index/DirectoryReader.java,773,"   * Check whether this IndexReader is still using the current (i.e., most recently committed) version of the index.  If"
src/java/org/apache/lucene/index/DirectoryReader.java,774,"   * a writer has committed any changes to the index since this reader was opened, this will return <code>false</code>,"
src/java/org/apache/lucene/index/DirectoryReader.java,775,   * in which case you must open a new IndexReader in order
src/java/org/apache/lucene/index/DirectoryReader.java,776,   * to see the changes.  Use {@link IndexWriter#commit} to
src/java/org/apache/lucene/index/DirectoryReader.java,777,   * commit changes to the index.
src/java/org/apache/lucene/index/DirectoryReader.java,778,   *
src/java/org/apache/lucene/index/DirectoryReader.java,779,   * @throws CorruptIndexException if the index is corrupt
src/java/org/apache/lucene/index/DirectoryReader.java,780,   * @throws IOException           if there is a low-level IO error
src/java/org/apache/lucene/index/DirectoryReader.java,781,   */
src/java/org/apache/lucene/index/DirectoryReader.java,784,    return SegmentInfos.readCurrentVersion(directory) == segmentInfos.getVersion();
src/java/org/apache/lucene/index/IndexReader.java,471,   * Version number when this IndexReader was opened. Not implemented in the IndexReader base class.
src/java/org/apache/lucene/index/IndexReader.java,491,   * Check whether this IndexReader is still using the
src/java/org/apache/lucene/index/IndexReader.java,492,"   * current (i.e., most recently committed) version of the"
src/java/org/apache/lucene/index/IndexReader.java,493,   * index.  If a writer has committed any changes to the
src/java/org/apache/lucene/index/IndexReader.java,494,"   * index since this reader was opened, this will return"
src/java/org/apache/lucene/index/IndexReader.java,495,"   * <code>false</code>, in which case you must open a new"
src/java/org/apache/lucene/index/IndexReader.java,496,   * IndexReader in order to see the changes.  Changes must
src/java/org/apache/lucene/index/IndexReader.java,497,   * be committed using  {@link IndexWriter#commit} to be
src/java/org/apache/lucene/index/IndexReader.java,498,   * visible to readers.
src/java/org/apache/lucene/index/IndexReader.java,499,   *
src/java/org/apache/lucene/index/IndexReader.java,500,   * <p>
src/java/org/apache/lucene/index/IndexReader.java,501,   * Not implemented in the IndexReader base class.
src/java/org/apache/lucene/index/IndexReader.java,502,   * </p>
src/java/org/apache/lucene/index/IndexReader.java,504,   * @throws IOException if there is a low-level IO error
src/test/org/apache/lucene/index/TestIndexWriterReader.java,79,        IndexWriter.MaxFieldLength.LIMITED);
src/test/org/apache/lucene/index/TestIndexWriterReader.java,101,    r2.close();
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,46, private IndexSearcher searcher;
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,47, private BoostingSimilarity similarity = new BoostingSimilarity();
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,48, private byte[] payload2 = new byte[]{2};
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,49, private byte[] payload4 = new byte[]{4};
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,50,
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,51, public TestPayloadNearQuery(String s) {
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,52,  super(s);
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,53, }
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,54,
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,55, private class PayloadAnalyzer extends Analyzer {
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,56,"  public TokenStream tokenStream(String fieldName, Reader reader) {"
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,57,   TokenStream result = new LowerCaseTokenizer(reader);
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,58,"   result = new PayloadFilter(result, fieldName);"
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,59,   return result;
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,60,  }
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,61, }
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,62,
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,63, private class PayloadFilter extends TokenFilter {
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,64,  String fieldName;
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,65,  int numSeen = 0;
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,68,"  public PayloadFilter(TokenStream input, String fieldName) {"
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,69,   super(input);
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,70,   this.fieldName = fieldName;
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,72,  }
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,78,     payAtt.setPayload(new Payload(payload2));
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,79,    } else {
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,80,     payAtt.setPayload(new Payload(payload4));
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,81,    }
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,82,    numSeen++;
