File,LineNumber,src
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,1,/* The following code was generated by JFlex 1.4.1 on 1/16/08 10:31 AM */
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,28, * on 1/16/08 10:31 AM from the specification file
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,29, * <tt>/Volumes/User/grantingersoll/projects/lucene/Lucene-Trunk/contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.jflex</tt>
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,428,public static final int ALPHANUM          = 0;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,429,public static final int APOSTROPHE        = 1;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,430,public static final int ACRONYM           = 2;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,431,public static final int COMPANY           = 3;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,432,public static final int EMAIL             = 4;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,433,public static final int HOST              = 5;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,434,public static final int NUM               = 6;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,435,public static final int CJ                = 7;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,436,public static final int INTERNAL_LINK     = 8;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,437,public static final int EXTERNAL_LINK     = 9;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,438,public static final int CITATION          = 10;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,439,public static final int CATEGORY         = 11;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,440,public static final int BOLD     = 12;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,441,public static final int ITALICS     = 13;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,442,public static final int BOLD_ITALICS     = 14;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,443,public static final int HEADING     = 15;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,444,public static final int SUB_HEADING     = 16;
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,445,public static final int EXTERNAL_LINK_URL = 17;
src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java,44,    /** A private instance of the JFlex-constructed scanner */
src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java,45,    private final StandardTokenizerImpl scanner;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,1,/* The following code was generated by JFlex 1.4.1 on 12/18/07 9:22 PM */
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,28, * on 12/18/07 9:22 PM from the specification file
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,29, * <tt>/Volumes/User/grantingersoll/projects/lucene/java/lucene-clean/src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.jflex</tt>
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,286,public static final int ALPHANUM          = 0;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,287,public static final int APOSTROPHE        = 1;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,288,public static final int ACRONYM           = 2;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,289,public static final int COMPANY           = 3;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,290,public static final int EMAIL             = 4;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,291,public static final int HOST              = 5;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,292,public static final int NUM               = 6;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,293,public static final int CJ                = 7;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,299,public static final int ACRONYM_DEP       = 8;
src/java/org/apache/lucene/store/FSDirectory.java,440,"    return new FSIndexInput(new File(directory, name));"
src/java/org/apache/lucene/document/DateTools.java,73,   *  depeding on <code>resolution</code>; using UTC as timezone
src/java/org/apache/lucene/document/DateTools.java,86,   *  depeding on <code>resolution</code>; using UTC as timezone
src/java/org/apache/lucene/analysis/CharArraySet.java,69,"    int code = getHashCode(text, len);"
src/java/org/apache/lucene/analysis/CharArraySet.java,178,"  private int getHashCode(char[] text, int len) {"
src/java/org/apache/lucene/analysis/CharArraySet.java,181,      for (int i=0; i<len; i++) {
src/java/org/apache/lucene/analysis/CharArraySet.java,185,      for (int i=0; i<len; i++) {
src/test/org/apache/lucene/analysis/TestCharArraySet.java,20,import java.io.IOException;
src/test/org/apache/lucene/analysis/TestCharArraySet.java,23,import org.apache.lucene.analysis.StopAnalyzer;
src/test/org/apache/lucene/analysis/TestCharArraySet.java,24,import org.apache.lucene.analysis.CharArraySet;
src/test/org/apache/lucene/analysis/TestCharArraySet.java,28,    public void testRehash() throws Exception {
src/test/org/apache/lucene/analysis/TestCharArraySet.java,29,"      CharArraySet cas = new CharArraySet(0, true);"
