File,LineNumber,src
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,153,            if( requiredPermissionsList != null && ! requiredPermissionsList.isEmpty() &&
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,156,                for( Iterator iter = requiredPermissionsList.iterator();
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,157,                     iter.hasNext();)
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,159,"                    ((StatementPermission) iter.next()).check( lcc, authorizationId, false);"
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,160,                }
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,162,  }
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,163, }
java/testing/org/apache/derbyTesting/functionTests/harness/j9_foundation.java,131, protected void setSecurityProps()
java/testing/org/apache/derbyTesting/functionTests/harness/j9_foundation.java,132, {
java/testing/org/apache/derbyTesting/functionTests/harness/j9_foundation.java,133,"  System.out.println(""Note: J9 (foundation) tests do not run with security manager"");"
java/testing/org/apache/derbyTesting/functionTests/harness/j9_foundation.java,134, }
java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/_Suite.java,60,        suite.addTest(DataSourcePropertiesTest.suite());
java/engine/org/apache/derby/impl/sql/compile/ConditionalNode.java,159,"      bcon.getLeftOperand().getTypeServices(),"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,223,
java/engine/org/apache/derby/impl/store/raw/RawStore.java,224,  //save the service properties to a file if we are doing a restore from
java/engine/org/apache/derby/impl/store/raw/RawStore.java,227,   //copy the jar files.etc from backup if they don't exist
java/engine/org/apache/derby/impl/store/raw/RawStore.java,229,   ((UpdateServiceProperties)properties).saveServiceProperties();
java/engine/org/apache/derby/impl/store/raw/RawStore.java,267,  //save the service properties to a file if we are doing a restore from
java/engine/org/apache/derby/impl/store/raw/RawStore.java,268,  if(restoreFromBackup !=null)
java/engine/org/apache/derby/impl/store/raw/RawStore.java,270,   //copy the jar files.etc from backup if they don't exist
java/engine/org/apache/derby/impl/store/raw/RawStore.java,271,   restoreRemainingFromBackup(restoreFromBackup);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,276,
java/engine/org/apache/derby/impl/store/raw/RawStore.java,978, //copies the files from the backup that does not need
java/engine/org/apache/derby/impl/store/raw/RawStore.java,979, //any special handling like jars.
java/engine/org/apache/derby/impl/store/raw/RawStore.java,980, private void restoreRemainingFromBackup(String backupPath) throws StandardException
java/engine/org/apache/derby/impl/store/raw/RawStore.java,982,  /**
java/engine/org/apache/derby/impl/store/raw/RawStore.java,983,   *copy the files from the backup except the ones that we already
java/engine/org/apache/derby/impl/store/raw/RawStore.java,984,   *copied in the boot methods(like log directory and data segments)
java/engine/org/apache/derby/impl/store/raw/RawStore.java,985,   *AND Service.properties file which we create last to
java/engine/org/apache/derby/impl/store/raw/RawStore.java,986,   *indicate the end of copy from backup.
java/engine/org/apache/derby/impl/store/raw/RawStore.java,987,   */
java/engine/org/apache/derby/impl/store/raw/RawStore.java,988,
java/engine/org/apache/derby/impl/store/raw/RawStore.java,989,  File backuploc = new File(backupPath);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,990,  String[] fromList = privList(backuploc);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,991,  for(int i =0 ; i < fromList.length ; i++)
java/engine/org/apache/derby/impl/store/raw/RawStore.java,992,  {
java/engine/org/apache/derby/impl/store/raw/RawStore.java,993,   StorageFile toFile = storageFactory.newStorageFile( fromList[i]);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,994,   if(privExists(toFile) ||
java/engine/org/apache/derby/impl/store/raw/RawStore.java,995,      fromList[i].equals(PersistentService.PROPERTIES_NAME)){
java/engine/org/apache/derby/impl/store/raw/RawStore.java,996,    continue;
java/engine/org/apache/derby/impl/store/raw/RawStore.java,997,   }
java/engine/org/apache/derby/impl/store/raw/RawStore.java,999,"   File fromFile = new File(backuploc, fromList[i]);"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1000,   if(privIsDirectory(fromFile))
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1001,   {
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1002,"    if (!privCopyDirectory(fromFile, toFile)){"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1003,     throw StandardException.newException(
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1005,"                         fromFile, toFile);"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1006,    }
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1007,   }else{
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1008,"    if (!privCopyFile(fromFile, toFile)){"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1009,     throw StandardException.newException(
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1010,"                         SQLState.UNABLE_TO_COPY_FILE_FROM_BACKUP,"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1011,"                         fromFile, toFile);"
