File,LineNumber,src
java/engine/org/apache/derby/impl/store/access/btree/BTreeMaxScan.java,390,                pos.current_leaf = null;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,460,                pos.current_leaf = null;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,476,    /**
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,477,"     * Position scan at ""start"" position for a backward scan."
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,478,     * <p>
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,479,     * Positions the scan to the slot just after the first record to be
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,480,"     * returned from the backward scan.  Returns the start page latched, and"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,481,"     * sets ""current_slot"" to the slot number just right of the first slot"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,482,     * to return.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,483,     * <p>
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,484,     *
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,485,  * @exception  StandardException  Standard exception policy.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,486,     **/
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,487,    protected void positionAtStartForBackwardScan(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,488,    BTreeRowPosition    pos)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,489,        throws StandardException
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,490, {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,491,  boolean         exact;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,492,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,493,        // This routine should only be called from first next() call //
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,494,        if (SanityManager.DEBUG)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,495,        {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,496,            SanityManager.ASSERT(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,497,                (this.scan_state == SCAN_INIT) ||
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,498,                (this.scan_state == SCAN_HOLD_INIT));
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,499,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,500,            SanityManager.ASSERT(pos.current_rh          == null);
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,501,            SanityManager.ASSERT(pos.current_positionKey         == null);
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,502,        }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,503,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,504,        // Loop until you can lock the row previous to the first row to be
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,505,"        // returned by the scan, while holding the page latched, without"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,506,"        // waiting.  If you have to wait, drop the latch, wait for the lock -"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,507,        // which makes it likely if you wait for the lock you will loop just
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,508,"        // once, find the same lock satisfies the search and since you already"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,509,        // have the lock it will be granted.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,510,        while (true)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,511,        {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,512,"            // Find the starting page and row slot, must start at root and"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,513,"            // search either for leftmost leaf, or search for specific key."
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,514,"            ControlRow root = ControlRow.get(this, BTree.ROOTPAGEID);"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,515,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,516,            // include search of tree in page visited stats.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,517,            stat_numpages_visited += root.getLevel() + 1;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,518,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,519,            if (init_startKeyValue == null)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,520,            {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,521,"                // No start given, position at last slot + 1 of rightmost leaf"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,522,                pos.current_leaf = (LeafControlRow) root.searchRight(this);
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,523,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,524,                pos.current_slot = pos.current_leaf.page.recordCount();
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,525,                exact     = false;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,526,            }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,527,            else
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,528,            {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,529,                /*
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,530,                if (SanityManager.DEBUG)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,531,                    SanityManager.THROWASSERT(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,532,"                        ""Code not ready yet for positioned backward scans."");"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,533,                        */
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,534,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,535,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,536,                if (SanityManager.DEBUG)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,537,                    SanityManager.ASSERT(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,538,                        (init_startSearchOperator == ScanController.GE) ||
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,539,                        (init_startSearchOperator == ScanController.GT));
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,540,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,541,                // Search for the starting row.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,542,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,543,                SearchParameters sp = new SearchParameters(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,544,"                    init_startKeyValue,"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,545,                    ((init_startSearchOperator == ScanController.GE) ?
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,546,                        SearchParameters.POSITION_RIGHT_OF_PARTIAL_KEY_MATCH :
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,547,"                        SearchParameters.POSITION_LEFT_OF_PARTIAL_KEY_MATCH),"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,548,"                    init_template, this, false);"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,549,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,550,                pos.current_leaf = (LeafControlRow) root.search(sp);
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,551,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,552,                pos.current_slot = sp.resultSlot;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,553,                exact     = sp.resultExact;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,554,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,555,"                // The way that backward scans are used, the caller calls next()"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,556,                // to position on the first row.  If the result of the
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,557,                // search that found the starting page and slot was not
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,558,"                // exact, then the page/slot will refer to the row before"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,559,                // the first qualifying row.  The first call to next()
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,560,                // will therefore move to the first (potentially) qualifying
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,561,"                // row.  However, if the search was exact, then we don't"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,562,                // want to move the position on the first call to next.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,563,"                // In that case, by decrementing the slot, the first call"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,564,                // to next will put us back on the starting row.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,565,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,566,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,567,                if (exact)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,568,                {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,569,                    // the search has found exactly the start position key
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,570,                    if (init_startSearchOperator == ScanController.GE)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,571,                    {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,572,                        // insure backward scan returns this row by moving
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,573,                        // slot to one after this row.
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,574,                        pos.current_slot++;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,575,                    }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,576,                    else
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,577,                    {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,578,                        // no work necessary leave startslot positioned on the
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,579,"                        // row, we will skip this record"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,580,                        if (SanityManager.DEBUG)
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,581,                            SanityManager.ASSERT(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,582,                                init_startSearchOperator == ScanController.GT);
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,583,                    }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,584,                }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,585,                else
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,586,                {
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,587,"                    // the search positioned one before the start position key,"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,588,"                    // move it to one ""after"""
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,589,                    pos.current_slot++;
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,590,                }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,591,            }
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,592,
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,593,            boolean latch_released =
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,594,                !this.getLockingPolicy().lockScanRow(
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,595,"                    this, this.getConglomerate(), pos,"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,596,"                    init_lock_fetch_desc,"
java/engine/org/apache/derby/impl/store/access/btree/BTreeScan.java,597,"                    pos.current_lock_template,"
