File,LineNumber,src
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,393,                answer = new TransactionContext(getDataSource());
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,401,        return new TransactionContext(getDataSource());
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,568,    /*
activemq-core/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java,46,
activemq-core/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java,65,                connection.setTransactionIsolation(Connection.TRANSACTION_READ_UNCOMMITTED);
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,218,            cleanupTicket = getScheduledThreadPoolExecutor().scheduleAtFixedRate(new Runnable() {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,866,        do {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,867,            pageInMessages();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,922,            pageInMessages();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,982,            pageInMessages();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1173,         // Perhaps we should page always into the pagedInPendingDispatch list is
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1352,            if (isLazyDispatch()&& !force) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1356,
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1357,            if ((force || !consumers.isEmpty()) && toPageIn > 0) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1408,                // and now see if we can dispatch the new stuff.. and append to
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1409,                // the pending
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1426,            wakeup();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1498,    private void pageInMessages() throws Exception {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1499,        pageInMessages(true);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1500,    }
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,28,import javax.management.MBeanServerInvocationHandler;
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,47,        broker.setPersistent(false);
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,50,"        factory = new ActiveMQConnectionFactory(""vm://localhost"");"
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,56,        consumer.close();
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,64,        createProducerAndSendMessages();
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,83,    private void createProducerAndSendMessages() throws Exception {
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,87,        for (int i = 0; i < 10000; i++) {
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,88,"            TextMessage message = session.createTextMessage(""message "" + i);"
activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,98,        for (int i = 0; i < 100; ++i) {
activemq-core/src/test/java/org/apache/activemq/ProducerFlowControlSendFailTest.java,21,import java.util.concurrent.atomic.AtomicLong;
activemq-optional/src/main/java/org/apache/activemq/transport/http/HttpClientTransport.java,33,import org.apache.commons.httpclient.HttpMethodRetryHandler;
activemq-optional/src/main/java/org/apache/activemq/transport/http/HttpClientTransport.java,35,import org.apache.commons.httpclient.NoHttpResponseException;
activemq-optional/src/main/java/org/apache/activemq/transport/http/HttpClientTransport.java,41,import org.apache.commons.httpclient.params.HttpMethodParams;
activemq-optional/src/main/java/org/apache/activemq/transport/http/HttpClientTransport.java,202,     httpMethod.abort();
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisorySupport.java,43,"    public static final String FAST_PRODUCER_TOPIC_PREFIX = ADVISORY_TOPIC_PREFIX + ""FastPorducer."";"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/DataFile.java,91,        // to allocate the file contigously.
activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/DataFile.java,94,                rc.setLength(preferedSize);
activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,28,import org.apache.activemq.command.ActiveMQMessage;
