File,LineNumber,src
shims/src/common/java/org/apache/hadoop/fs/ProxyFileSystem.java,48,  private Path swizzleParamPath(Path p) {
shims/src/common/java/org/apache/hadoop/fs/ProxyFileSystem.java,60,"  private FileStatus swizzleFileStatus(FileStatus orig, boolean isParam) {"
shims/src/common/java/org/apache/hadoop/fs/ProxyLocalFileSystem.java,64,"    fs = new ProxyFileSystem(localFs, URI.create(proxyUriString));"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/data/transfer/impl/HCatInputFormatReader.java,66,"        job, re.getDbName(), re.getTableName()).setFilter(re.getFilterString());"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,42,"   * @deprecated as of release 0.5, and will be removed in a future release"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,44,  @Deprecated
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,45,"  public static void setInput(Job job, InputJobInfo inputJobInfo) throws IOException {"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,46,"    setInput(job.getConfiguration(), inputJobInfo);"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,50,"   * @deprecated as of release 0.5, and will be removed in a future release"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,52,  @Deprecated
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,53,"  public static void setInput(Configuration conf, InputJobInfo inputJobInfo) throws IOException {"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,54,"    setInput(conf, inputJobInfo.getDatabaseName(), inputJobInfo.getTableName())"
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,55,      .setFilter(inputJobInfo.getFilter())
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,56,      .setProperties(inputJobInfo.getProperties());
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatInputFormat.java,60,"   * See {@link #setInput(org.apache.hadoop.conf.Configuration, String, String)}"
