File,LineNumber,src
src/main/groovy/lang/IntRange.java,86,         * @throws javax.naming.OperationNotSupportedException always
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,560,            int ito = ((Integer) to).intValue();
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,561,            int ifrom = ((Integer) from).intValue();
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,573,        } else {
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,574,            if (!inclusive) {
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,575,"                if (compareEqual(from, to)) {"
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,576,                    return new EmptyRange((Comparable) from);
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,577,                }
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,578,"                if (compareGreaterThan(from, to)) {"
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,579,"                    to = invokeMethod0(ScriptBytecodeAdapter.class, to, ""next"");"
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,580,                } else {
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,581,"                    to = invokeMethod0(ScriptBytecodeAdapter.class, to, ""previous"");"
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,582,                }
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,584,
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,585,            if (from instanceof Integer && to instanceof Integer)
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,586,"              return new IntRange(DefaultTypeTransformation.intUnbox(from), DefaultTypeTransformation.intUnbox(from));"
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,587,            else
src/main/org/codehaus/groovy/runtime/ScriptBytecodeAdapter.java,588,"              return new ObjectRange((Comparable) from, (Comparable) to);"
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,116,            if (!annotation.isTargetAllowed(target)) {
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,51,"        visitAnnotations(node, AnnotationNode.TYPE_TARGET);"
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,113,            AnnotationNode an = (AnnotationNode) it.next();
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,115,            AnnotationNode annotation = visitAnnotation(an);
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,116,"            // if the annotated node is an annotation definition, we don't need to check that the target is allowed"
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,117,"            // as the target applies to elements to which the annotation is applied to, not to the annotation definition itself"
src/main/org/codehaus/groovy/classgen/ExtendedVerifier.java,118,            if (!this.currentClass.isAnnotationDefinition() && !annotation.isTargetAllowed(target)) {
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,815,        loop.getBooleanExpression().visit(this);
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,816,"        mv.visitJumpInsn(IFEQ, breakLabel);"
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,3589,"            parameters = new Parameter[]{new Parameter(ClassHelper.OBJECT_TYPE, ""it"", ConstantExpression.NULL)};"
src/main/groovy/xml/dom/DOMCategory.java,32,
src/main/groovy/xml/dom/DOMCategory.java,45,
src/main/groovy/xml/dom/DOMCategory.java,46,"    private static Object get(Element element, String elementName) {"
src/main/groovy/xml/dom/DOMCategory.java,50,"    private static Object get(NodeList nodeList, String elementName) {"
src/main/groovy/xml/dom/DOMCategory.java,54,"    private static Object get(NamedNodeMap nodeMap, String elementName) {"
src/main/groovy/xml/dom/DOMCategory.java,76,"                addResult(results, get(node, elementName));"
