File,LineNumber,src
activemq-client/src/main/java/org/apache/activemq/transport/nio/NIOOutputStream.java,194,                remaining = data.remaining();
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2584Test.java,63,"                        //PersistenceAdapterChoice.LevelDB,  TODO readd and investiaget failures."
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,23,import java.io.File;
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,24,
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,46,
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,47,    @Override
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,48,    public void testTopicPersistentPreparedAcksAvailableAfterRestartAndRollback() {
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,49,        // https://issues.apache.org/jira/browse/AMQ-4296
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb/LevelDBXARecoveryBrokerTest.java,50,    }
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/DurableSubscriptionOfflineTest.java,140,        // TODO - readd PersistenceAdapterChoice.LevelDB and investigate failure cause.
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/DurableSubscriptionOfflineTest.java,142,"                new Object[]{ PersistenceAdapterChoice.KahaDB, PersistenceAdapterChoice.JDBC});"
activemq-client/src/main/java/org/apache/activemq/transport/nio/NIOOutputStream.java,194,                remaining = plain.remaining();
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,28,import org.springframework.context.ConfigurableApplicationContext;
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,29,import org.springframework.context.support.ClassPathXmlApplicationContext;
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,30,import org.springframework.context.support.PropertySourcesPlaceholderConfigurer;
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,75,            PropertySourcesPlaceholderConfigurer configurator =
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,76,                        new PropertySourcesPlaceholderConfigurer();
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1423,                gcCandidateSet.remove(metadata.producerSequenceIdTrackerLocation.getDataFileId());
activemq-broker/src/main/java/org/apache/activemq/network/NetworkBridgeFactory.java,78,"        map.put(""async"", ""false"");"
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,90,        SystemUsage usage = new SystemUsage();
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,91,        MemoryUsage memoryUsage = new MemoryUsage();
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,92,        memoryUsage.setLimit(MESSAGE_LENGTH_BYTES * 200 * NUM_SENDERS_AND_RECEIVERS);
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,93,        usage.setMemoryUsage(memoryUsage);
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,94,        broker.setSystemUsage(usage);
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,95,
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2149Test.java,96,
activemq-broker/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,878,            localBroker.oneway(sub.getLocalInfo());
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ3274Test.java,113,"            LOG.info(""Have "" + cons_client.getNumMsgReceived() + "" messages; expected "" + tot_expected);"
activemq-broker/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,898,            localBroker.request(sub.getLocalInfo());
activemq-broker/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,898,            localBroker.oneway(sub.getLocalInfo());
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/BrokerView.java,160,
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/BrokerView.java,164,
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/BrokerView.java,176,
activemq-web/src/main/java/org/apache/activemq/web/SessionPool.java,39,    private LinkedList<Session> sessions = new LinkedList<Session>();
activemq-web/src/main/java/org/apache/activemq/web/SessionPool.java,47,            connection = getConnectionFactory().createConnection();
activemq-web/src/main/java/org/apache/activemq/web/SessionPool.java,48,            connection.start();
activemq-web/src/main/java/org/apache/activemq/web/SessionPool.java,49,            return connection;
activemq-web/src/main/java/org/apache/activemq/web/SessionPool.java,109,
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionKey.java,50,            return equals((ConnectionKey)that);
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionKey.java,73,
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,49,    private long firstUsed = lastUsed;
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,174,            expiredCheck();
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,175,
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,210,        if (hasExpired) {
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,217,        if (hasFailed
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,218,                || (idleTimeout > 0 && System.currentTimeMillis() > lastUsed + idleTimeout)
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,219,                || expiryTimeout > 0 && System.currentTimeMillis() > firstUsed + expiryTimeout) {
activemq-pool/src/main/java/org/apache/activemq/pool/ConnectionPool.java,220,
activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnection.java,145,
activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnectionFactory.java,362,     * @return
activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnectionFactory.java,369,"     * Sets the idle timeout value for Connection's that are created by this pool, defaults to 30 seconds."
activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnectionFactory.java,376,     *
activemq-pool/src/test/java/org/apache/activemq/pool/ConnectionExpiryEvictsFromPoolTest.java,60,
activemq-pool/src/test/java/org/apache/activemq/pool/ConnectionExpiryEvictsFromPoolTest.java,76,    public void testRetainIdleWhenInUse() throws Exception {
activemq-pool/src/test/java/org/apache/activemq/pool/ConnectionExpiryEvictsFromPoolTest.java,84,"        // get the same connection from pool again, it will get destroyed due to validation check"
activemq-pool/src/test/java/org/apache/activemq/pool/ConnectionExpiryEvictsFromPoolTest.java,85,        // it will be the same since maxIdle is set to 1 in implementation
activemq-broker/src/main/java/org/apache/activemq/broker/region/DurableTopicSubscription.java,198,"                        topic.deactivate(context, this);"
activemq-broker/src/main/java/org/apache/activemq/broker/BrokerService.java,651,        startAllConnectors();
