File,LineNumber,src
camel-core/src/test/java/org/apache/camel/language/simple/SimpleWithPropertiesTest.java,42,    public void testNullValue() throws Exception {
camel-core/src/test/java/org/apache/camel/language/simple/SimpleWithPropertiesTest.java,34,     * should be kept as is to be processed later
camel-core/src/test/java/org/apache/camel/language/simple/SimpleWithPropertiesTest.java,36,     *
camel-core/src/test/java/org/apache/camel/language/simple/SimpleWithPropertiesTest.java,37,     * The property could also be parsed correctly by the simple language but it should not throw an exception
camel-core/src/test/java/org/apache/camel/language/simple/SimpleWithPropertiesTest.java,45,"        String result = SimpleBuilder.simple(""{{test}}"").evaluate(exchange, String.class);"
camel-core/src/test/java/org/apache/camel/language/simple/SimpleWithPropertiesTest.java,46,"        Assert.assertEquals(""{{test}}"", result);"
camel-core/src/main/java/org/apache/camel/impl/DefaultRoute.java,88,        getServices().add(service);
camel-core/src/main/java/org/apache/camel/impl/DefaultRoute.java,118,        // clear services when stopping
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,121,"                LOG.debug(""Starting services on route: {}"", route.getId());"
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,242,
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,291,"            LOG.debug(""Stopping child service on route: {} -> {}"", route.getId(), service);"
camel-core/src/main/java/org/apache/camel/component/file/GenericFile.java,282,"            File path = new File(endpointPath, name);"
camel-core/src/main/java/org/apache/camel/util/FileUtil.java,133,        if (name == null) {
camel-core/src/main/java/org/apache/camel/util/FileUtil.java,134,            return null;
camel-core/src/main/java/org/apache/camel/util/FileUtil.java,136,"        while (name.endsWith(""/"") || name.endsWith(File.separator)) {"
camel-core/src/main/java/org/apache/camel/util/FileUtil.java,137,"            name = name.substring(0, name.length() - 1);"
camel-core/src/main/java/org/apache/camel/util/FileUtil.java,139,        return name;
components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpComponent.java,55,     * get the base uri part before the options as they can be non URI valid such as the expression using $ chars
components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpComponent.java,56,     * and the URI constructor will regard $ as an illegal character and we dont want to enforce end users to
camel-core/src/test/java/org/apache/camel/management/ManagedRouteAddRemoveTest.java,43,    public void testRouteAddRemoteRoute() throws Exception {
camel-core/src/main/java/org/apache/camel/builder/xml/MessageVariableResolver.java,97,        // If we can't find an answer we must return void.
camel-core/src/main/java/org/apache/camel/builder/xml/MessageVariableResolver.java,98,        // We can't return null then the xpath engine will throw a NullPointerException
camel-core/src/main/java/org/apache/camel/builder/xml/MessageVariableResolver.java,100,            return Void.class;
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,283,
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,322,     * Need to recursive start child services for routes
camel-core/src/main/java/org/apache/camel/processor/RedeliveryErrorHandler.java,1059,"        ServiceHelper.stopServices(deadLetter, output, outputAsync);"
camel-core/src/main/java/org/apache/camel/util/ServiceHelper.java,154,    public static void stopAndShutdownService(Service value) throws Exception {
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,346,     * Gather all child services by navigating the service to recursivly gather all child services.
camel-core/src/main/java/org/apache/camel/model/OnCompletionDefinition.java,92,
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutDisabledTest.java,30,    public void testSedaNoTineout() throws Exception {
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutDisabledTest.java,32,        // use 60 sec failsafe in case something hangs
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutDisabledTest.java,33,"        assertEquals(""Bye World"", out.get(60, TimeUnit.SECONDS));"
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutDisabledTest.java,41,"                from(""seda:foo"").to(""mock:before"").delay(2000).transform(body().prepend(""Bye "")).to(""mock:result"");"
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutTest.java,32,    public void testSedaNoTineout() throws Exception {
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutTest.java,37,    public void testSedaTineout() throws Exception {
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutTest.java,38,"        Future<String> out = template.asyncRequestBody(""seda:foo?timeout=100"", ""World"", String.class);"
camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutTest.java,53,"                from(""seda:foo"").to(""mock:before"").delay(250).transform(body().prepend(""Bye "")).to(""mock:result"");"
camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1371,        firstStartDone = true;
camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1608,            boolean startable;
camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1614,            } else if (consumer instanceof StatefulService) {
camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1617,            } else {
camel-core/src/test/java/org/apache/camel/impl/DefaultCamelContextAutoStartupTest.java,28,    public void testAutoStartupFalse() throws Exception {
camel-core/src/test/java/org/apache/camel/impl/DefaultCamelContextAutoStartupTest.java,57,
camel-core/src/main/java/org/apache/camel/util/OgnlHelper.java,174,        boolean squareBracket = false; // special to keep track if we are inside a square bracket block - (eg [foo])
camel-core/src/main/java/org/apache/camel/util/OgnlHelper.java,182,                if (ch == '[') {
camel-core/src/main/java/org/apache/camel/util/OgnlHelper.java,187,                if (ch == '.' && !squareBracket) {
camel-core/src/main/java/org/apache/camel/util/OgnlHelper.java,208,                } else if (ch == ']') {
camel-core/src/main/java/org/apache/camel/util/OgnlHelper.java,226,                // and dont lose the char if its not an ] end marker (as we already added that)
camel-core/src/main/java/org/apache/camel/util/OgnlHelper.java,227,                if (ch != ']') {
camel-core/src/test/java/org/apache/camel/processor/RecipientListBeanTest.java,49,"    // @Ignore(""CAMEL-4894"") @Test"
camel-core/src/test/java/org/apache/camel/processor/RecipientListBeanTest.java,50,    public void fixmeTestRecipientListWithParams() throws Exception {
camel-core/src/test/java/org/apache/camel/processor/RecipientListBeanTest.java,68,"                from(""direct:params"").recipientList(bean(""myBean"", ""bar(header.one, header.two)""), "","").to(""mock:result"");"
camel-core/src/test/java/org/apache/camel/processor/RecipientListBeanTest.java,83,"        public String foo(int one, String two) {"
